source,title,link,published,summary,image_url,image_source,image_is_generic,title_ja
NOS (オランダ),"Gletsjer Nepal was 'onopgemerkte tijdbom', mogelijk geholpen door opwarming",https://nos.nl/l/2628534,2026-08-27T15:44:16,"<p>De <a href=""https://nos.nl/artikel/2628460-aantal-vermisten-nepal-opgelopen-tot-1500-complete-ravage-in-rampgebied"">enorme ravage</a> in Nepal en Tibet lijkt het gevolg van een tikkende tijdbom die onopgemerkt is gebleven totdat het te laat was. Dat is de eerste inschatting die deskundigen amper een dag later maken over de afgebroken gletsjer<strong> </strong>in de Himalaya. Hoewel de komende dagen en weken meer duidelijk moet worden over wat zich heeft voltrokken, is het mogelijk dat die tijdbom mede aan het tikken is gebracht door de opwarming van de aarde.</p>
        <p>""Op nieuw satellietbeeld van vanochtend kun je heel duidelijk zien dat een deel van een gletsjer is afgebroken. Het gaat om een afmeting van ongeveer 1,5 bij 1 kilometer"", vertelt hoogleraar berghydrologie Walter Immerzeel van de Universiteit Utrecht. ""Hoe dik precies weet ik niet, maar denk aan 100 of 200 meter. Die massa is door een steile vallei naar beneden gekomen en is toen in de grensrivier tussen Tibet en Nepal gekomen.""</p>
        <p><em>Een dag na de dodelijke vloedgolf die door Nepal stroomde, wordt de impact zichtbaar. In dit verhaal laten we zien welke natuurkracht het gebied trof:</em></p>
        <p>Over de verdere omstandigheden zijn nog vragen. ""Inwoners hebben aangegeven dat de rivierstroming een tijdje eerst wat minder werd"", vertelt aardwetenschapper Tjalling de Haas van de Universiteit Utrecht. ""Dat kan erop duiden dat de rivier geblokkeerd is door een verschuiving. Dan ontstaat er een soort dam, waarachter rivierwater zich begint op te hopen."" Dat wordt een tijdelijk meer.</p>
        <h2>Vaker natuurgeweld</h2>
        <p>Maar die natuurlijke dam kan doorbreken, bijvoorbeeld door de steeds verder stijgende druk van de groeiende hoeveelheid water, of doordat er in één keer een flinke massa in terechtkomt. ""Hoe dat nu precies is gebeurd, dat is niet duidelijk. Er kan bijvoorbeeld nog meer zijn afgebroken dat in dat opgehoopte rivierwater terecht is gekomen."" Toch zijn er ook nog andere scenario's. Hoe dan ook: er is een gigantische vloedstroom ontstaan.</p>
        <p>Zeker Immerzeel kent de Langtang-vallei goed. Hij bezocht de regio sinds 2012 zo'n twintig keer en deed jarenlang onderzoek in een zijvallei op enkele kilometers van de grenspost waar gisteren de verwoestende stortvloed overheen kwam. Het is een gebied dat wel bekend is met natuurgeweld: in 2015 was er een zware aardbeving waarbij duizenden doden vielen. Ook in zijn onderzoeksvallei kwamen mensen om.</p>
        <p>Toch zag ook Immerzeel een ramp van deze omvang op deze specifieke plek niet aankomen. ""Dit soort super-extreme gebeurtenissen kun je niet echt voorspellen of zien aankomen."" Ook zijn collega-wetenschapper De Haas denkt er zo over. ""Die berggebieden zijn heel groot en er zitten overal en nergens rotswanden die kunnen instorten. Waar precies is moeilijk te voorspellen.""</p>
        <h2>Minutenwerk</h2>
        <p>Zelfs als je het in de gaten hebt, is het minutenwerk, vertelt overstromingsrisico-onderzoeker Tim Busker van de Vrije Universiteit in Amsterdam. ""Tussen het afbreken van de gletsjer en het moment dat de vloedgolf de grensovergang bereikte zaten zeven minuten. Dat is te weinig. Dan zouden mensen dus heel snel in actie moeten komen. Ik heb wel gelezen dat er levens zijn gered met waarschuwingen van de overstromingsdienst, maar dat was meer benedenstrooms.""</p>
        <p>Of na de ramp van gisteren het gevaar definitief geweken is, is nog niet duidelijk. In theorie kan er op een ander punt door alle verschuivingen opnieuw een grote ophoping van water ontstaan, en kan hetzelfde proces zich opnieuw voltrekken, al is de schaal dan waarschijnlijk kleiner dan gisteren. China en Nepal waarschuwen dat er inmiddels een nieuw stuwmeer is ontstaan, wat mogelijk tot een nieuwe overstroming kan leiden.</p>
        <h2>Meer opwarming, meer instabiele bergen</h2>
        <p>Dit probleem kan zich in een veranderend klimaat vaker voordoen. Hoogleraar Immerzeel: ""Het is nu natuurlijk een enorme samenloop van omstandigheden die het tot zo'n grote ramp maakt."" Het is een heel smalle vallei, de bebouwing is dicht langs de rivier en het regenseizoen valt samen met het smeltseizoen.</p>
        <p>Maar ook zonder al die factoren die het tot een grote ramp maken, zal het proces dat hieraan ten grondslag ligt zich op een warmer wordende planeet vaker voordoen. ""Ik denk dat die kans groot is door opwarming. De permafrost hoog in de bergen houdt de rotsen bij elkaar. Die smelt steeds verder. En dan heb je nog het smeltwater: als dat tussen de gletsjer en de rotsen in komt, dan kan het geheel<strong> </strong>gaan glijden.""</p>
        <p>Verdere opwarming van de aarde staat in berggebieden wereldwijd gelijk aan verdere ontdooiing en afsmelt. Zelfs als de verdere opwarming stopt, blijven de gletsjers nog eeuwen smelten, stelden wetenschappers <a href=""https://nos.nl/collectie/13871/artikel/2569233-zelfs-als-de-opwarming-stopt-blijven-gletsjers-nog-eeuwen-smelten"">vorig jaar nog vast</a>. Daarmee zal het probleem zich vaker voordoen, op even grote of kleinere schaal.</p>
        <p><em>De beelden van de grenspost tussen Nepal en Tibet gingen gisteren de wereld over:</em></p>",https://images.cdn.nos.nl/8/2/a/X/C/r/ybQuusXExb8wxCHscoZHKkAJCjZ1aoTJBeCKchB/8x48x1984x1116-1024x576.webp,RSS,False,ネパール氷河は「気づかれない時限爆弾」だった、おそらく温暖化も手伝って
NOS (オランダ),"Meer flessen en blikjes met statiegeld ingezameld, maar norm nog niet gehaald",https://nos.nl/l/2628529,2026-08-27T15:31:45,"<p>Ook dit jaar worden minder statiegeldflessen- en blikjes ingezameld dan wettelijk is vereist. Dat verwacht producentenorganisatie Verpact. Hoewel het inzamelpercentage is gestegen, wordt de wettelijke doelstelling van 90 procent waarschijnlijk niet gehaald, staat in een jaarverslag.</p>
        <p>Volgens een prognose wordt dit jaar tussen 77 en 81 procent van de statiegeldflessen ingezameld. Bij blikjes is dat tussen de 85 en 89 procent. De percentages zijn gebaseerd op basis van resultaten in het eerste halfjaar.</p>
        <p>Sinds de invoering van het statiegeld op plastic flesjes en blikjes zijn de inzamelnormen nog nooit gehaald. Producenten en importeurs zijn sinds 2021 wettelijk verplicht om 90 procent van alle plastic flessen en blikjes in te zamelen en te recyclen. Verpact houdt zich daar namens het bedrijfsleven mee bezig.</p>
        <p>Vorig jaar stond de teller op 78 procent voor flessen en 86 procent voor blikjes. Volgens Verpact is 129 miljoen euro aan statiegeld daardoor niet geïnd. Het niet-geïnde bedrag wordt besteed aan het statiegeldsysteem, zoals nieuwe inleverautomaten.</p>
        <h2>Dwangsommen</h2>
        <p>Nadat de Inspectie Leefomgeving en Transport (ILT) had gedreigd met <a href=""https://nos.nl/artikel/2590994-statiegeld-moet-flink-omhoog-van-inspectie-anders-miljoenenboete"">dwangsommen</a>, kwam Verpact dit jaar met een extra beloningssysteem. Zo liep er van mei tot en met juli een <a href=""https://nos.nl/artikel/2613236-volgende-week-winactie-bij-inleveren-blikjes-en-flesjes-met-statiegeld"">landelijke winactie</a> waarbij deelnemers bij inlevering van statiegeldflessen- of blikjes een geldprijs konden winnen.</p>
        <p>Ook begon de organisatie deze maand een <a href=""https://www.verpact.nl/nl/actueel/nieuws-beter-lot-en-verpact-lanceren-de-groene-jackpot-met-prijzen-tot-eu10000"">loterij</a> om mensen te stimuleren statiegeldverpakkingen in te leveren.</p>
        <p>Daarnaast zijn er dit jaar 2500 extra inleverpunten bijgekomen. Verpact verwacht te kunnen voldoen aan de eis van de ILT om 5400 extra inzamelpunten neer te zetten voor 1 januari 2027.</p>",https://images.cdn.nos.nl/4/2/L/v/r/X/WoYRLD9nD8BzAUndzKe7rHPA3uBfh5r1ioe6H4q/99x163x3744x2106-1024x576.webp,RSS,False,沈殿物のあるボトルや缶がさらに回収されるが、基準はまだ達成されていない
Le Monde,"L’Afrique, dernier rempart d’un Gianni Infantino contesté de toutes parts à la tête de la FIFA",https://www.lemonde.fr/afrique/article/2026/08/27/l-afrique-dernier-rempart-d-un-gianni-infantino-conteste-de-toutes-parts-a-la-tete-de-la-fifa_6758486_3212.html,2026-08-27T15:30:06,"Alors que les confédérations européenne, asiatique et nord-américaine ont demandé le départ du président de l’instance internationale du football, la confédération africaine se range derrière celui qui a largement choyé les pays du continent.",https://img.lemde.fr/2026/08/23/656/0/8000/4000/644/322/60/0/d5965dc_upload-1-krmjwrsejs5s-jmug260823004.jpg,RSS,False,アフリカ、FIFAトップとしてあらゆる方面から争われるジャンニ・インファンティーノの最後の砦
NOS (オランダ),Man (58) opgepakt voor reeks verkrachtingen tussen 2001 en 2011 rond Breda,https://nos.nl/l/2628528,2026-08-27T15:24:16,"<p>De politie heeft eerder deze maand een 58-jarige man uit Breda opgepakt op verdenking van meerdere verkrachtingen tussen 2001 en 2011 rond Breda. De arrestatie is vandaag pas bekendgemaakt.</p>
        <p>De man zit sinds 11 augustus vast. Deze week bepaalde de rechtbank dat hij zeker 90 dagen langer vast blijft zitten.</p>
        <p>Hij wordt verdacht van zowel verkrachtingen als pogingen daartoe. Verdere details zijn niet bekendgemaakt. Ook is niet bekendgemaakt om hoeveel zaken het precies gaat.</p>
        <h2>DNA</h2>
        <p>De politie kwam hem op het spoor via DNA-verwantschapsonderzoek. Een directe match in de DNA-databank was er niet, maar uiteindelijk kon de man via DNA van een familielid toch worden geïdentificeerd.</p>",https://images.cdn.nos.nl/1/D/S/h/2/P/cvjpGZXPRB7RZyQNdBKsVgMkEuHPXhaWQXjpHFD/0x204x3536x1989-1024x576.webp,RSS,False,男（58）、2001年から2011年にかけてブレダ周辺で連続強姦容疑で逮捕
The Guardian (Europe),Officials urge calm after malaria outbreak kills two staff at Frankfurt airport,https://www.theguardian.com/world/2026/aug/27/malaria-outbreak-kills-two-staff-at-frankfurt-airport-germany,2026-08-27T15:23:22,"<p>Mosquito traps are set up at Germany’s biggest airport and doctors are asked to look out for symptoms of disease</p><p>German health officials are seeking to reassure the public after two workers at the country’s biggest airport died of malaria.</p><p>Mosquito traps have been set up at Frankfurt airport and a mosquito monitoring process is under way. A detailed investigation is being conducted to clarify how the workers contracted the disease.</p> <a href=""https://www.theguardian.com/world/2026/aug/27/malaria-outbreak-kills-two-staff-at-frankfurt-airport-germany"">Continue reading...</a>",https://i.guim.co.uk/img/media/e2e2fe75f4352841013c2fe58bf67fef574fbf34/644_0_6443_5154/master/6443.jpg?width=140&quality=85&auto=format&fit=max&s=dfb7ec829a9f093ca920d445f1e81471,RSS,False,フランクフルト空港でマラリア発生で職員２人死亡、当局は冷静さを呼び掛ける
RTBF (ベルギー),"Crise à la FIFA : l’UEFA prépare une plainte pour ""gestion déloyale"" contre Infantino",https://www.rtbf.be/article/crise-a-la-fifa-l-uefa-prepare-une-plainte-pour-gestion-deloyale-contre-infantino-11776220,2026-08-27T15:23:06,"Mené en secret avant d'être révélé puis abandonné au coeur de l'été, ce projet ""a infligé un préjudice direct et...",https://static-content.rtbf.be/article/image/770x433/e/9/5/247dd5f512e35efa1829c258df533697.jpg,RSS,False,FIFAの危機：UEFA、インファンティーノに対する「不公平な管理」に対する告発準備中
FRANCE 24,"Ratko Mladic, former general convicted of Bosnia genocide, dies",https://www.france24.com/en/video/20260827-ratko-mladic-former-general-convicted-of-bosnia-genocide-dies,2026-08-27T15:22:48,"Ratko ⁠Mladic, convicted of genocide for orchestrating ​the 1995 massacre of at least 8,000 Muslims in a U.N.-designated ""safe area"" of Bosnia, Europe's worst atrocity since World War Two, died on Thursday in U.N. custody. France 24's correspondent in Belgrade, Laurent Rouy, has the latest.",https://s.france24.com/media/display/c4eb6930-a22a-11f1-8235-005056a97e36/w:1024/p:16x9/EN-20260827-170929-171357-CS.jpg,RSS,False,ボスニア虐殺で有罪判決を受けた元将軍ラトコ・ムラディッチ氏が死去
NOS (オランダ),Wethouder Oldebroek zegt sorry voor foto met pro-Russische vlag en kalasjnikov,https://nos.nl/l/2628527,2026-08-27T15:22:02,"<p>Wethouder Tom de Nooijer (26) van de Gelderse gemeente Oldebroek heeft zijn excuses aangeboden voor een foto die hij deze week deelde. Daarop poseert hij in Transnistrië met een kalasjnikov.</p>
        <p>Transnistrië is een zelfverklaarde, niet-erkende pro-Russische republiek die zich heeft afgescheiden van Moldavië. De wethouder noemt zijn bezoek aan de regio en het maken van de foto achteraf ""onverstandig"".</p>
        <p>De Nooijer, wethouder voor de partij Christelijk Verbond Oldebroek (CVO), laat in een verklaring weten dat hij onlangs op vakantie was in Moldavië en vanuit zijn ""historische interesse voor het Sovjetverleden"" ook Transnistrië bezocht.</p>
        <p>Daar schoot hij op een schietbaan. Volgens hem was het een privévakantie die losstaat van zijn werk als bestuurder in Oldebroek. De Nooijer zegt dat de foto niet was bedoeld ""om een politiek statement af te geven"".</p>
        <h2>'Onaangenaam verrast'</h2>
        <p>De wethouder deelde de foto deze week op zijn Instagrampagina. <a href=""https://www.volkskrant.nl/binnenland/wethouder-uit-oldebroek-poseert-met-pro-russische-vlag-en-kalasjnikov~b14934e5/?referrer=https%3A%2F%2Fwww.google.com%2F"">De Volkskrant</a> berichtte daar gisteren over.</p>
        <p>Burgemeester Tanja Haseloop-Amsing zei vandaag tegen <a href=""https://www.gld.nl/nieuws/8513615/burgemeester-oldebroek-onaangenaam-verrast-door-fotos-van-wethouder-de-nooijer"">Omroep Gelderland</a> dat het college van Oldebroek onaangenaam verrast was door de foto. De wethouder wilde gisteren en vanochtend niet inhoudelijk reageren en geen excuses maken.</p>
        <p>Oppositieleden uit de Oldebroekse gemeenteraad namen daar geen genoegen mee. Frank van 't Ende, fractievoorzitter van Sociaal &amp; Duurzaam Oldebroek: ""We vangen in Oldebroek tweehonderd Oekraïense vluchtelingen op. Zij zijn gevlucht voor het geweld dat hij voor een pro-Russische vlag staat te verheerlijken. Hier moet een reactie op komen.""</p>
        <p>Geerco André, voorzitter van de ChristenUnie-fractie in Oldebroek, noemde de foto ""schokkend"". ""Het is vakantie, het is privé, maar er zijn grenzen. Het reisadvies voor deze regio is rood, deze foto heeft een militaristische uitstraling en Transnistrië onderhoudt nauwe banden met Rusland.""</p>
        <h2>Aanblijven</h2>
        <p>De Nooijer kwam vanmiddag dus alsnog met excuses in een <a href=""https://www.oldebroek.nl/Bestuur_en_organisatie/Actueel/Nieuwsberichten/Augustus_2026/Verklaring_wethouder_De_Nooijer"">schriftelijke verklaring</a>. Hij distantieert zich van de vlag met hamer en sikkel die op de foto te zien is en zegt dat hij graag wil aanblijven als wethouder.</p>
        <p>Volgens de wethouder wordt de foto anders uitgelegd dan hij had bedoeld. Hij erkent dat zijn bezoek en de foto aanleiding hebben gegeven tot de ontstane ophef. ""Dat is ongewild, ongewenst, en - zeker met de kennis, suggesties en vragen van nu - ook onverstandig geweest, in het licht van mijn verantwoordelijkheid in deze functie.""</p>
        <p>De Nooijer schrijft verder: ""Hiermee wil ik dan ook een ieder die zich gekwetst voelt of die ik naar aanleiding van deze foto in een ongemakkelijke positie heb gebracht, mijn excuses aanbieden. Dit heb ik vanmorgen ook gedaan tijdens de vergadering van het college.""</p>
        <p>De Nooijer was voor zijn wethouderschap presentator bij het NPO 1-programma <em>Ongehoord Nieuws</em>.</p>",https://images.cdn.nos.nl/7/E/L/J/E/1/DB9dnQHaUnnDGyCKxsgKLgPtdrgz4EAtwZWcRLT/0x2x1104x621-1024x576.webp,RSS,False,オルデブルック市議会議員、親ロシア旗とカラシニコフとの写真を申し訳ないと発言
FRANCE 24,"'National treasure: If we could all be like Dolly, the world would be a much better place'",https://www.france24.com/en/tv-shows/spotlight/20260827-national-treasure-if-we-could-all-be-like-dolly-it-would-be-a-much-better-place-in-the-world,2026-08-27T15:21:20,"As the world pays homage to the life and legacy of Dolly Parton, François Picard is pleased to welcome Nashville's Irene Kelley, Country musician and celebrated songwriter, alongside her daughter, Justyna Kelley, Country musician, songwriter, actress and producer. For the Kelley family, Dolly Parton’s significance lies in the extraordinary reach of her music, and even more in the way she turned intimate stories into something remarkably universal. Her songs were grounded in home and family, sharing life's immense struggles, while staying true to her values. The Kelleys see Parton as a national treasure who transcended generations, social class and the great political divide.",https://s.france24.com/media/display/d314b4fe-a229-11f1-b8e2-005056bf30b7/w:1024/p:16x9/capture-9089423206a905409bc5062-99101600.jpg,RSS,False,「国宝: 私たち全員がドリーのようになれたら、世界はもっと良くなるでしょう」
El País,Jenni Hermoso regresa al Atlético de Madrid: “Estoy en el lugar donde quiero”,https://elpais.com/deportes/2026-08-27/jenni-hermoso-regresa-al-atletico-de-madrid.html,2026-08-27T15:19:06,"La futbolista madrileña firma con el club rojiblanco por una temporada, hasta el 30 de junio de 2027",https://imagenes.elpais.com/resizer/v2/2Z7DPCFYANH7LMABAC4AYPI6EA.jpg?auth=ad788e6679276cb421386b54aa005175c6f7655a95e88ea20bdef32be19e92c9,RSS,False,ジェニ・エルモソがアトレティコ・マドリードに復帰：「私は望んでいた場所にいる」
FRANCE 24,'Great public test': French presidential hopefuls to face off at business summit,https://www.france24.com/en/video/20260827-great-public-test-french-presidential-hopefuls-to-face-off-at-business-summit,2026-08-27T15:15:37,Paris's Roland Garros tennis stadium will be the venue for a French presidential election warmup event on Thursday as seven from a crowded field of candidates will take to the stage at the Medef business leaders' annual end-of-summer seminar to defend their business and economic programmes. France 24's Charles Pellegrin reports.,https://s.france24.com/media/display/92a6b1d8-a229-11f1-98b8-005056a97e36/w:1024/p:16x9/EN-20260827-163354-163758-CS.jpg,RSS,False,「大いなる国民の試練」：フランス大統領候補者らがビジネスサミットで対決へ
FRANCE 24,Exclusive - French astronaut describes climate change as seen from space,https://www.france24.com/en/video/20260827-exclusive-french-astronaut-describes-climate-change-as-seen-from-space-1,2026-08-27T15:09:11,"In her exclusive interview with FRANCE 24, French astronaut Sophie Adenot spoke from the International Space Station about the impacts of climate change and the changing face of Earth.",https://s.france24.com/media/display/77e71f28-a228-11f1-8027-005056bf30b7/w:1024/p:16x9/EN-adenot.png,RSS,False,独占 - フランス宇宙飛行士が宇宙から見た気候変動について語る
El País,Empeora de nuevo el estado de salud del rey Harald de Noruega: se encuentra “muy grave”,https://elpais.com/gente/2026-08-27/empeora-de-nuevo-el-estado-de-salud-del-rey-harald-de-noruega-se-encuentra-muy-grave.html,2026-08-27T15:06:57,"Según un comunicado de la casa real, el monarca, que fue ingresado el lunes 17 de agosto por una anemia que derivó en una infección en la sangre, ha empeorado: “Su alteza real el príncipe regente y su majestad la reina suspenden todo su programa”",https://imagenes.elpais.com/resizer/v2/HR6PPAAOARIF3N4XCQCOB5SPN4.jpg?auth=f1760604723fcec90de2d10d02681fef194195dfc9170c6a95ccfcce2b91323e,RSS,False,ノルウェーのハーラル国王の健康状態が再び悪化：「非常に深刻」
NOS (オランダ),"Twee doden op school bij Berlijn, verdachte gearresteerd",https://nos.nl/l/2628526,2026-08-27T15:05:13,"<p>Op een school in de buurt van Berlijn zijn twee mensen gedood, melden Duitse media. De slachtoffers zijn volgens de lokale <a href=""https://www.maz-online.de/lokales/oder-spree/zwei-tote-nach-gewalttat-an-schule-in-gosen-neu-zittau-oder-spree-tatverdaechtiger-festgenommen-V6WBIDP6GVBOZGMDE45RQXZQY4.html"">nieuwssite MAZ</a> een leerling van 18 en een man van 30 jaar oud. Het is niet duidelijk of er ook gewonden gevallen zijn.</p>
        <p>De dader zou een 19-jarige man zijn. MAZ schrijft dat hij vermoedelijk de ex is van het 18-jarige slachtoffer. De 30-jarige man zou zijn gedood toen hij de dader wilde tegenhouden.</p>
        <p>Het is niet duidelijk of de dader ook een leerling van de school in Gosen-Neu Zittau was. De gemeente ligt zo'n 8 kilometer ten zuidoosten van Berlijn.</p>
        <p>De politie meldt dat ze rond 13.45 samen met de hulpdiensten arriveerde. Het gebied rond de school is afgezet en er is een verdachte aangehouden, meldt de <a href=""https://x.com/PolizeiBB/status/2092967951267713440?s=20"">politie</a>.</p>
        <h2>Geen lessen</h2>
        <p>De directeur van de school heeft laten weten dat er morgen geen lessen zijn op school, maar dat de school wel open zal zijn voor leerlingen.</p>
        <p>""Samen met onze medewerkers en professionele begeleiders willen we hen een veilige plek bieden waar ze samen kunnen komen, met elkaar kunnen praten en kunnen verwerken wat er is gebeurd"", citeert MAZ de directeur.</p>",https://images.cdn.nos.nl/7/E/L/z/W/C/RUTVRk1hs153o9jK6XGWeL3rUhzS1wAJhU5a47G/0x366x4000x2250-1024x576.webp,RSS,False,ベルリン近郊の学校で２人死亡、容疑者逮捕
FRANCE 24,An 'icon' of contemporary art: A look back at the career of Yayoi Kusama,https://www.france24.com/en/video/20260827-an-icon-of-contemporary-art-a-look-back-at-the-career-of-yayoi-kusama,2026-08-27T15:01:47,"Japan's Yayoi Kusama, one of the world's most celebrated contemporary artists, has died aged 97, her company said on Thursday, triggering tributes from around the world. Eve Jackson takes a look at how the woman dubbed the ""polka dot queen"" became an icon of the art world.",https://s.france24.com/media/display/8abfadfa-a227-11f1-a2ec-005056bfb2b6/w:1024/p:16x9/EN-20260827-160813-161202-CS.jpg,RSS,False,現代アートの「アイコン」草間彌生のキャリアを振り返る
Le Monde,"En Syrie, la dissolution des FDS scelle la fin de l’autonomie des Kurdes",https://www.lemonde.fr/international/article/2026/08/27/en-syrie-la-dissolution-des-fds-scelle-la-fin-de-l-autonomie-des-kurdes_6758482_3210.html,2026-08-27T15:01:30,"Après l’annonce, mardi 25 août, de la dissolution des Forces démocratiques syriennes, les responsables kurdes négocient leur intégration à l’Etat syrien, à l’instar de Mazloum Abdi, nommé conseiller du président Ahmed Al-Charaa, dans la nuit de jeudi à vendredi.",https://img.lemde.fr/2026/08/25/491/0/5892/2946/644/322/60/0/7825491_ftp-1-rmc9dens0br8-ad7c98008f7a42f7b024d712a8739eb0-0-4d9ca9baaa3746eb85f92eab5475faf9.jpg,RSS,False,シリアではFDSの解散によりクルド人の自治の終焉が決定
FRANCE 24,'Extremely challenging' conditions hamper Nepal-Tibet flood rescue efforts,https://www.france24.com/en/video/20260827-extremely-challenging-conditions-hamper-nepal-tibet-flood-rescue-efforts,2026-08-27T14:57:30,"With more than 1,000 people still missing after the devastating flash flood that hit Nepal and Tibet on Wednesday, international rescue teams are working to locate survivors. But, as France 24’s Navodita Kumari reports, they are facing “extremely challenging” conditions due to the weather, mountainous terrain and lack of infrastructure.",https://s.france24.com/media/display/7c5072b2-a21e-11f1-943b-005056bf30b7/w:1024/p:16x9/EN-20260827-153105-153531-CS.jpg,RSS,False,「極めて困難な」状況がネパール・チベットの洪水救助活動を妨げる
RTBF (ベルギー),"Après l’accord aux Etats-Unis, l’Europe et l'ONU réclament de Meta qu’il protège aussi ""nos enfants""",https://www.rtbf.be/article/apres-l-accord-aux-etats-unis-l-europe-et-l-onu-reclament-de-meta-qu-il-protege-aussi-nos-enfants-11776129,2026-08-27T14:49:41,"""Nous attendons une gestion adéquate du temps passé devant les écrans, un contrôle parental approprié sur ces...",https://static-content.rtbf.be/article/image/770x433/f/c/a/4970de5dc10f6764dcc77fd7075940708b7dff26.jpg,RSS,False,米国での合意後、欧州、国連はメタに対し「私たちの子供たち」も保護するよう要求している
RTBF (ベルギー),La nationale 68 de nouveau fermée suite à une reprise de feu dans les Fagnes,https://www.rtbf.be/article/la-nationale-68-de-nouveau-fermee-suite-a-une-reprise-de-feu-dans-les-fagnes-11776205,2026-08-27T14:44:52,"""Il y a bien une reprise de feu, un peu plus importante que d’autres reprises, mais qui reste bien dans le périmètre...",https://static-content.rtbf.be/article/image/770x433/d/2/f/154d498a4231246fbc1108ae8bbcc96a.jpg,RSS,False,ファーニュ山脈で火災が再発したため、国立68は再び閉鎖された
El País,"Eclipse parcial de Luna: a qué hora, dónde y cómo verlo este 28 de agosto",https://elpais.com/ciencia/2026-08-27/eclipse-parcial-de-luna-a-que-hora-donde-y-como-verlo-este-28-de-agosto.html,2026-08-27T14:37:25,"El satélite natural será el protagonista del cielo nocturno la madrugada del viernes, cuando la sombra de la Tierra lo engullirá gradualmente",https://imagenes.elpais.com/resizer/v2/YWFPODYFYZGGXMKBWKMXDNQXYA.jpg?auth=2237b7101fb3fd3067cd4f51c3af6caef1c86c4948dce1147670c7448e398189,RSS,False,部分月食：8月28日のいつ、どこで、どのように見ることができますか
NOS (オランダ),Podcast De Dag: achter het prikkeldraad van ICE-gevangenissen,https://nos.nl/l/2628519,2026-08-27T14:27:50,"<p>Een recordaantal arrestaties in juli van de Amerikaanse immigratiedienst ICE. In een maand werden 50.000 mensen opgepakt. Tienduizenden van die mensen belandden niet buiten de landsgrenzen, zoals president Trump beloofde, maar in detentiecentra. Gevangenissen van ICE vol met immigranten. De omstandigheden daar zijn zo'n slecht dat er tientallen mensen zijn omgekomen volgens Human Rights Watch.</p>
        <h2>Luister hier:</h2>
        <p>Deze aflevering van <em>De Dag</em> luister je via <a href=""https://npo.nl/luister/podcasts/123-de-dag"">NPO Luister</a> en alle <a href=""https://pod.link/1339219119"">andere podcastapps.</a> Bevalt het? Vergeet je dan niet te abonneren.</p>
        <p>Correspondent Sjoerd den Daas ging naar zo'n detentiecentrum net onder New York waar elke week een wake wordt gehouden van vrijwilligers. Ze vertelden hem de verhalen van de mensen binnen. Wormen in hun eten, schimmel, met 10 man op een cel en geen zicht op medicijnen die de mensen zouden moeten slikken. Wat zegt dit over de koers van de Amerikaanse president trump met immigratiedienst ICE?</p>
        <p>Reageren? Mail naar <a href=""mailto:dedag@nos.nl"">dedag@nos.nl</a></p>
        <p>Presentatie &amp; montage: Marco Geijtenbeek</p>
        <p>Redactie: IJsbrand Terpstra &amp; Lisa Konings</p>",https://images.cdn.nos.nl/6/7/q/h/B/o/CsRRDsPSnd8Usv7UUax5J8QjmLHDM2he2eKCE6D/0x0x1920x1080-1024x576.webp,RSS,False,ポッドキャスト The Day: ICE 刑務所の有刺鉄線の裏側
RTBF (ベルギー),Pénurie de médecins : comment attirer davantage de généralistes ?,https://www.rtbf.be/article/penurie-de-medecins-comment-attirer-davantage-de-generalistes-11776142,2026-08-27T14:18:41,Ce jeudi 27 août a lieu le concours d’entrée en médecine et dentisterie. Environ un étudiant inscrit sur cinq sera...,https://static-content.rtbf.be/article/image/770x433/6/2/e/e4172cfc9dd1dcef340289b4e04d99d1.jpg,RSS,False,医師不足：より多くの一般医を呼び込むにはどうすればよいでしょうか？
El País,El colapso de un glaciar y una gigantesca riada: qué sabemos de la tragedia de Nepal y qué falta por aclarar,https://elpais.com/ciencia/2026-08-27/el-colapso-de-un-glaciar-y-una-gigantesca-riada-que-sabemos-de-la-tragedia-de-nepal-y-que-falta-por-aclarar.html,2026-08-27T14:07:39,"Los servicios geológicos registraron un deslizamiento de magnitud 5,2 tras el desprendimiento. Exteriores confirma que hay cuatro españoles desaparecidos",https://imagenes.elpais.com/resizer/v2/U7NO3RLXMJA4HFLAKCII3DROLY.jpg?auth=80d3cf8aaa97e75905dd263cb9fc6720273c7259cd58c5c08b343c482edcad51,RSS,False,氷河の崩壊と巨大な洪水：ネパールの悲劇について私たちが知っていることとまだ解明されていないこと
Le Monde,Altercation avec des policiers : le député LFI Sébastien Delogu gardé à vue puis convoqué pour outrage,https://www.lemonde.fr/societe/article/2026/08/27/le-depute-lfi-sebastien-delogu-place-en-garde-a-vue-a-marseille-apres-une-altercation-avec-des-policiers_6758475_3224.html,2026-08-27T14:03:07,"Le parlementaire s’était présenté jeudi, en début d’après-midi, au commissariat central de Marseille pour une audition portant sur une altercation qui s’est produite lundi avec trois policiers.",https://img.lemde.fr/2026/08/27/167/0/6681/3340/644/322/60/0/f7e6277_ftp-1-g4s1m5ayuonx-5929861-01-06.jpg,RSS,False,警察官と口論：LFI副官セバスチャン・デログ氏が拘留され、その後侮辱罪で召喚される
